Timestamp(UTC UNIX),Timestamp (AEST Local), X,Y, Gaze on Left, Gaze on Middle, Gaze on Right
'1712498168963,'2024-04-07 23:56:08.963,761,341.5,0,1,0
'1712498168981,'2024-04-07 23:56:08.981,761,341.5,0,1,0
'1712498169001,'2024-04-07 23:56:09.001,761,341.5,0,1,0
'1712498169027,'2024-04-07 23:56:09.027,761,341.5,0,1,0
'1712498169045,'2024-04-07 23:56:09.045,761,341.5,0,1,0
'1712498169080,'2024-04-07 23:56:09.080,761,341.5,0,1,0
'1712498169096,'2024-04-07 23:56:09.096,761,341.5,0,1,0
'1712498169117,'2024-04-07 23:56:09.117,761,341.5,0,1,0
'1712498169160,'2024-04-07 23:56:09.160,761,341.5,0,1,0
'1712498169196,'2024-04-07 23:56:09.196,761,341.5,0,1,0
'1712498169205,'2024-04-07 23:56:09.205,761,341.5,0,1,0
'1712498169228,'2024-04-07 23:56:09.228,761,341.5,0,1,0
'1712498169253,'2024-04-07 23:56:09.253,761,341.5,0,1,0
'1712498169272,'2024-04-07 23:56:09.272,761,341.5,0,1,0
'1712498169293,'2024-04-07 23:56:09.293,761,341.5,0,1,0
'1712498169417,'2024-04-07 23:56:09.417,761,341.5,0,1,0
'1712498169434,'2024-04-07 23:56:09.434,761,341.5,0,1,0
'1712498169452,'2024-04-07 23:56:09.452,761,341.5,0,1,0
'1712498169469,'2024-04-07 23:56:09.469,761,341.5,0,1,0
'1712498169495,'2024-04-07 23:56:09.495,761,341.5,0,1,0
'1712498169512,'2024-04-07 23:56:09.512,761,341.5,0,1,0
'1712498169531,'2024-04-07 23:56:09.531,761,341.5,0,1,0
'1712498169556,'2024-04-07 23:56:09.556,761,341.5,0,1,0
'1712498169581,'2024-04-07 23:56:09.581,761,341.5,0,1,0
'1712498169599,'2024-04-07 23:56:09.599,761,341.5,0,1,0
'1712498169650,'2024-04-07 23:56:09.650,761,341.5,0,1,0
'1712498169676,'2024-04-07 23:56:09.676,761,341.5,0,1,0
'1712498169738,'2024-04-07 23:56:09.738,761,341.5,0,1,0
'1712498169755,'2024-04-07 23:56:09.755,761,341.5,0,1,0
'1712498169775,'2024-04-07 23:56:09.775,761,341.5,0,1,0
'1712498169784,'2024-04-07 23:56:09.784,761,341.5,0,1,0
'1712498169801,'2024-04-07 23:56:09.801,761,341.5,0,1,0
'1712498169819,'2024-04-07 23:56:09.819,761,341.5,0,1,0
'1712498169862,'2024-04-07 23:56:09.862,761,341.5,0,1,0
'1712498169897,'2024-04-07 23:56:09.897,761,341.5,0,1,0
'1712498169906,'2024-04-07 23:56:09.906,761,341.5,0,1,0
'1712498169924,'2024-04-07 23:56:09.924,761,341.5,0,1,0
'1712498169940,'2024-04-07 23:56:09.940,761,341.5,0,1,0
'1712498169961,'2024-04-07 23:56:09.961,761,341.5,0,1,0
'1712498169979,'2024-04-07 23:56:09.979,761,341.5,0,1,0
'1712498170005,'2024-04-07 23:56:10.005,761,341.5,0,1,0
'1712498170022,'2024-04-07 23:56:10.022,761,341.5,0,1,0
'1712498170047,'2024-04-07 23:56:10.047,761,341.5,0,1,0
'1712498170065,'2024-04-07 23:56:10.065,761,341.5,0,1,0
'1712498170093,'2024-04-07 23:56:10.093,761,341.5,0,1,0
'1712498170110,'2024-04-07 23:56:10.110,761,341.5,0,1,0
'1712498170137,'2024-04-07 23:56:10.137,761,341.5,0,1,0
'1712498170154,'2024-04-07 23:56:10.154,761,341.5,0,1,0
'1712498170188,'2024-04-07 23:56:10.188,761,341.5,0,1,0
'1712498170207,'2024-04-07 23:56:10.207,761,341.5,0,1,0
'1712498170243,'2024-04-07 23:56:10.243,761,341.5,0,1,0
'1712498170260,'2024-04-07 23:56:10.260,761,341.5,0,1,0
'1712498170286,'2024-04-07 23:56:10.286,761,341.5,0,1,0
'1712498170311,'2024-04-07 23:56:10.311,761,341.5,0,1,0
'1712498170337,'2024-04-07 23:56:10.337,761,341.5,0,1,0
'1712498170372,'2024-04-07 23:56:10.372,761,341.5,0,1,0
'1712498170398,'2024-04-07 23:56:10.398,761,341.5,0,1,0
'1712498170415,'2024-04-07 23:56:10.415,761,341.5,0,1,0
'1712498170433,'2024-04-07 23:56:10.433,761,341.5,0,1,0
